,Newspaper Name,Accident date,Header,News title,Deaths,Injured,Year,Month,Day,Month-Year,Season,AccidentDescription,Weekday,Identified Location,Severity,Accident Type,Car Type
384,Dhaka Tribune,2019-04-13,Businessman dies in Jhenaidah road accident,Businessman dies in Jhenaidah road...,1,0,2019,4,13,2019-04,Spring,Businessman dies in Jhenaidah road accident  Businessman dies in Jhenaidah road...,Saturday,Jhenaidah,Moderate,Other,Bus
385,Dhaka Tribune,2019-04-13,"8 dead, 30 injured in Joypurhat road accident","8 dead, 30 injured in Joypurhat road...",8,30,2019,4,13,2019-04,Spring,"8 dead, 30 injured in Joypurhat road accident  8 dead, 30 injured in Joypurhat road...",Saturday,Joypurhat,High,Casualty,Other
386,Dhaka Tribune,2019-04-08,1 killed after bus rams rickshaw in Gulistan,1 killed after bus rams rickshaw in...,1,0,2019,4,8,2019-04,Spring,1 killed after bus rams rickshaw in Gulistan  1 killed after bus rams rickshaw in...,Monday,Gulistan,Moderate,Casualty,Bus & Rickshaw
387,Dhaka Tribune,2019-04-07,5 killed as bus overturns in Gaibandha,5 killed as bus overturns in...,5,0,2019,4,7,2019-04,Spring,5 killed as bus overturns in Gaibandha  5 killed as bus overturns in...,Sunday,Gaibandha,High,Overturn,Bus
388,Dhaka Tribune,2019-04-02,Road accidents kill 5 in three districts,Road accidents kill 5 in three...,5,0,2019,4,2,2019-04,Spring,Road accidents kill 5 in three districts  Road accidents kill 5 in three...,Tuesday,Unknown,High,Other,Other
389,Dhaka Tribune,2019-03-31,"Bus hits CNG , primary schoolboy killed","Bus hits CNG , primary schoolboy...",1,0,2019,3,31,2019-03,Spring,"Bus hits CNG , primary schoolboy killed  Bus hits CNG , primary schoolboy...",Sunday,Unknown,Moderate,Casualty,Bus
390,Dhaka Tribune,2019-03-30,Singer Khurshid Alam injured in Bogra road crash,Singer Khurshid Alam injured in Bogra...,1,0,2019,3,30,2019-03,Spring,Singer Khurshid Alam injured in Bogra road crash  Singer Khurshid Alam injured in Bogra...,Saturday,Bogra,Moderate,Casualty,Other
391,Dhaka Tribune,2019-03-30,7 killed as bus plunges into ditch in Madaripur,7 killed as bus plunges into ditch in...,7,0,2019,3,30,2019-03,Spring,7 killed as bus plunges into ditch in Madaripur  7 killed as bus plunges into ditch in...,Saturday,Madaripur,High,Casualty,Bus
392,Dhaka Tribune,2019-03-28,"4 killed, 15 injured in separate Jessore road accidents","4 killed, 15 injured in separate Jessore...",4,15,2019,3,28,2019-03,Spring,"4 killed, 15 injured in separate Jessore road accidents  4 killed, 15 injured in separate Jessore...",Thursday,Jessore,High,Casualty,Other
393,Dhaka Tribune,2019-03-28,"8 killed, 20 injured as bus, microbus collide in Chittagong","8 killed, 20 injured in Chittagong road...",8,20,2019,3,28,2019-03,Spring,"8 killed, 20 injured as bus, microbus collide in Chittagong  8 killed, 20 injured in Chittagong road...",Thursday,Chittagong,High,Casualty,Bus
394,Dhaka Tribune,2019-03-28,College student killed in Lakshmipur road accident,College student killed in Lakshmipur...,1,0,2019,3,28,2019-03,Spring,College student killed in Lakshmipur road accident  College student killed in Lakshmipur...,Thursday,Lakshmipur,Moderate,Casualty,Other
395,Dhaka Tribune,2019-03-27,Suprovat bus conductor’s haste for escape took Abrar’s life,Suprovat bus conductor’s haste for escape...,1,0,2019,3,27,2019-03,Spring,Suprovat bus conductor’s haste for escape took Abrar’s life  Suprovat bus conductor’s haste for escape...,Wednesday,Unknown,Moderate,Other,Bus
396,Dhaka Tribune,2019-03-27,What was it all for?,What was it all for?,3,0,2019,3,27,2019-03,Spring,What was it all for?  What was it all for?,Wednesday,Unknown,High,Other,Other
397,Dhaka Tribune,2019-03-27,Two schoolgirls killed in road accidents in Comilla,Two schoolgirls killed in road accidents...,2,0,2019,3,27,2019-03,Spring,Two schoolgirls killed in road accidents in Comilla  Two schoolgirls killed in road accidents...,Wednesday,Comilla,Moderate,Casualty,Other
398,Dhaka Tribune,2019-03-26,2 schoolgirls killed in Comilla road accidents,2 schoolgirls killed in Comilla road...,2,0,2019,3,26,2019-03,Spring,2 schoolgirls killed in Comilla road accidents  2 schoolgirls killed in Comilla road...,Tuesday,Comilla,Moderate,Casualty,Other
399,Dhaka Tribune,2019-03-26,"Truck runs over van, kills driver","Truck runs over van, kills driver",1,0,2019,3,26,2019-03,Spring,"Truck runs over van, kills driver  Truck runs over van, kills driver",Tuesday,Unknown,Moderate,Other,Truck & Train
400,Dhaka Tribune,2019-03-25,Student’s death brings Sylhet to a standstill,Student’s death brings Sylhet to a...,1,0,2019,3,25,2019-03,Spring,Student’s death brings Sylhet to a standstill  Student’s death brings Sylhet to a...,Monday,Sylhet,Moderate,Other,Other
401,Dhaka Tribune,2019-03-24,3 killed in road crash,3 killed in road crash,3,0,2019,3,24,2019-03,Spring,3 killed in road crash  3 killed in road crash,Sunday,Unknown,High,Casualty,Other
402,Dhaka Tribune,2019-03-22,"Mother, daughter killed in Narayanganj road accident","Mother, daughter killed in Narayanganj...",2,0,2019,3,22,2019-03,Spring,"Mother, daughter killed in Narayanganj road accident  Mother, daughter killed in Narayanganj...",Friday,Narayanganj,Moderate,Casualty,Other
403,Dhaka Tribune,2019-03-21,Road accidents kill 3 students in three districts,Road accidents kill 3 students in three...,3,0,2019,3,21,2019-03,Spring,Road accidents kill 3 students in three districts  Road accidents kill 3 students in three...,Thursday,Unknown,High,Other,Other
404,Dhaka Tribune,2019-03-21,Suprovat bus driver killed Abrar while fleeing accident spot,Suprovat bus driver killed Abrar while...,1,0,2019,3,21,2019-03,Spring,Suprovat bus driver killed Abrar while fleeing accident spot  Suprovat bus driver killed Abrar while...,Thursday,Unknown,Moderate,Casualty,Bus
405,Dhaka Tribune,2019-03-21,Teacher’s car runs over 2 JnU students,Teacher’s car runs over 2 JnU...,2,0,2019,3,21,2019-03,Spring,Teacher’s car runs over 2 JnU students  Teacher’s car runs over 2 JnU...,Thursday,Unknown,Moderate,Other,Car
406,Dhaka Tribune,2019-03-20,"Schoolgirl loses leg in Jessore road accident, highway blocked",Schoolgirl loses leg in Jessore road...,0,1,2019,3,20,2019-03,Spring,"Schoolgirl loses leg in Jessore road accident, highway blocked  Schoolgirl loses leg in Jessore road...",Wednesday,Jessore,Low,Other,Other
407,Dhaka Tribune,2019-03-20,3 motorcyclists killed in Gopalganj road accident,3 motorcyclists killed in Gopalganj...,3,0,2019,3,20,2019-03,Spring,3 motorcyclists killed in Gopalganj road accident  3 motorcyclists killed in Gopalganj...,Wednesday,Gopalganj,High,Casualty,Motorcycle
408,Dhaka Tribune,2019-03-20,Case filed over death of BUP student,Case filed over death of BUP...,1,0,2019,3,20,2019-03,Spring,Case filed over death of BUP student  Case filed over death of BUP...,Wednesday,Unknown,Moderate,Other,Other
409,Dhaka Tribune,2019-03-20,Student’s death on Dhaka street rekindles road safety movement,Student’s death on Dhaka street rekindles...,5,0,2019,3,20,2019-03,Spring,Student’s death on Dhaka street rekindles road safety movement  Student’s death on Dhaka street rekindles...,Wednesday,Dhaka,High,Other,Other
410,Dhaka Tribune,2019-03-19,Mayor Atiqul: Foot overbridge to be named after killed BUP student,Mayor Atiqul: Foot overbridge to be...,1,0,2019,3,19,2019-03,Spring,Mayor Atiqul: Foot overbridge to be named after killed BUP student  Mayor Atiqul: Foot overbridge to be...,Tuesday,Atiqul,Moderate,Casualty,Other
411,Dhaka Tribune,2019-03-19,Two killed in Manikganj road accident,Two killed in Manikganj road...,2,0,2019,3,19,2019-03,Spring,Two killed in Manikganj road accident  Two killed in Manikganj road...,Tuesday,Manikganj,Moderate,Casualty,Other
412,Dhaka Tribune,2019-03-15,3 die in separate Dhaka road accidents,3 die in separate Dhaka road...,3,0,2019,3,15,2019-03,Spring,3 die in separate Dhaka road accidents  3 die in separate Dhaka road...,Friday,Dhaka,High,Other,Other
413,Dhaka Tribune,2019-03-06,3 killed in road accidents across country,3 killed in road accidents across...,3,0,2019,3,6,2019-03,Spring,3 killed in road accidents across country  3 killed in road accidents across...,Wednesday,Unknown,High,Casualty,Other
414,Dhaka Tribune,2019-03-04,Road crashes kill 8 in four districts,Road crashes kill 8 in four...,8,0,2019,3,4,2019-03,Spring,Road crashes kill 8 in four districts  Road crashes kill 8 in four...,Monday,Unknown,High,Other,Other
415,Dhaka Tribune,2019-02-27,"10 killed, 26 injured in road crashes in 4 districts","10 killed, 26 injured in road crashes...",10,26,2019,2,27,2019-02,Winter,"10 killed, 26 injured in road crashes in 4 districts  10 killed, 26 injured in road crashes...",Wednesday,Unknown,High,Casualty,Other
416,Dhaka Tribune,2019-02-23,"5 killed, 6 injured in separate road crashes in Tangail","5 killed, 6 injured in separate road...",5,6,2019,2,23,2019-02,Winter,"5 killed, 6 injured in separate road crashes in Tangail  5 killed, 6 injured in separate road...",Saturday,Tangail,High,Casualty,Other
417,Dhaka Tribune,2019-02-23,5 killed in Kurigram-Rangpur highway accident,5 killed in Kurigram-Rangpur highway...,5,0,2019,2,23,2019-02,Winter,5 killed in Kurigram-Rangpur highway accident  5 killed in Kurigram-Rangpur highway...,Saturday,Rangpur,High,Casualty,Other
418,Dhaka Tribune,2019-02-18,Road crashes kill 9 in five districts,Road crashes kill 9 in five...,9,0,2019,2,18,2019-02,Winter,Road crashes kill 9 in five districts  Road crashes kill 9 in five...,Monday,Unknown,High,Other,Other
419,Dhaka Tribune,2019-02-17,"5 killed, 10 injured in Comilla road accident","5 killed, 10 injured in Comilla road...",5,10,2019,2,17,2019-02,Winter,"5 killed, 10 injured in Comilla road accident  5 killed, 10 injured in Comilla road...",Sunday,Comilla,High,Casualty,Other
420,Dhaka Tribune,2019-02-17,Five killed in separate accidents in Dhaka,Five killed in separate accidents in...,5,0,2019,2,17,2019-02,Winter,Five killed in separate accidents in Dhaka  Five killed in separate accidents in...,Sunday,Dhaka,High,Casualty,Other
421,Dhaka Tribune,2019-02-14,2 killed in Rajbari road accident,2 killed in Rajbari road accident,2,0,2019,2,14,2019-02,Winter,2 killed in Rajbari road accident  2 killed in Rajbari road accident,Thursday,Rajbari,Moderate,Casualty,Other
422,Dhaka Tribune,2019-02-14,3 die as microbus catches fire on Chittagong highway,3 die as microbus catches fire on Chittagong...,3,0,2019,2,14,2019-02,Winter,3 die as microbus catches fire on Chittagong highway  3 die as microbus catches fire on Chittagong...,Thursday,Chittagong,High,Other,Bus
423,Dhaka Tribune,2019-02-12,Road crashes kill 13 in four districts,Road crashes kill 13 in four...,13,0,2019,2,12,2019-02,Winter,Road crashes kill 13 in four districts  Road crashes kill 13 in four...,Tuesday,Unknown,High,Other,Other
424,Dhaka Tribune,2019-02-11,"3 killed, 1 injured in Munshiganj road accident","3 killed, 1 injured in Munshiganj road...",3,1,2019,2,11,2019-02,Winter,"3 killed, 1 injured in Munshiganj road accident  3 killed, 1 injured in Munshiganj road...",Monday,Munshiganj,High,Casualty,Other
425,Dhaka Tribune,2019-02-11,Schoolgirl killed in Khulna road accident,Schoolgirl killed in Khulna road...,1,0,2019,2,11,2019-02,Winter,Schoolgirl killed in Khulna road accident  Schoolgirl killed in Khulna road...,Monday,Khulna road,Moderate,Casualty,Other
426,Dhaka Tribune,2019-02-11,"Car-truck collision kills 5 BCL, Juba League men in Khulna","Car-truck collision kills 5 BCL, Juba...",5,0,2019,2,11,2019-02,Winter,"Car-truck collision kills 5 BCL, Juba League men in Khulna  Car-truck collision kills 5 BCL, Juba...",Monday,Khulna,High,Collision,Truck & Car
427,Dhaka Tribune,2019-02-11,Road crashes kill 11 in four districts,Road crashes kill 11 in four...,11,0,2019,2,11,2019-02,Winter,Road crashes kill 11 in four districts  Road crashes kill 11 in four...,Monday,Unknown,High,Other,Other
428,Dhaka Tribune,2019-02-10,Separate road accidents kill 2 in Tangail,Separate road accidents kill 2 in...,2,0,2019,2,10,2019-02,Winter,Separate road accidents kill 2 in Tangail  Separate road accidents kill 2 in...,Sunday,Tangail,Moderate,Other,Other
429,Dhaka Tribune,2019-02-09,"1 dead, 2 injured in separate Jessore road accidents","1 dead, 2 injured in separate Jessore...",1,2,2019,2,9,2019-02,Winter,"1 dead, 2 injured in separate Jessore road accidents  1 dead, 2 injured in separate Jessore...",Saturday,Jessore,Moderate,Casualty,Other
430,Dhaka Tribune,2019-02-09,Road accidents kill 7 across the country,Road accidents kill 7 across the...,7,0,2019,2,9,2019-02,Winter,Road accidents kill 7 across the country  Road accidents kill 7 across the...,Saturday,Unknown,High,Other,Other
431,Dhaka Tribune,2019-02-07,Milestone school student killed in Uttara road accident,Milestone school student killed in Uttara...,1,0,2019,2,7,2019-02,Winter,Milestone school student killed in Uttara road accident  Milestone school student killed in Uttara...,Thursday,Uttara,Moderate,Casualty,Other
432,Dhaka Tribune,2019-02-05,"2 killed, 20 injured in Gopalganj bus accident","2 killed, 20 injured in Gopalganj bus...",2,20,2019,2,5,2019-02,Winter,"2 killed, 20 injured in Gopalganj bus accident  2 killed, 20 injured in Gopalganj bus...",Tuesday,Gopalganj,Moderate,Casualty,Bus
433,Dhaka Tribune,2019-02-05,3 killed in Dhaka road accidents,3 killed in Dhaka road accidents,3,0,2019,2,5,2019-02,Winter,3 killed in Dhaka road accidents  3 killed in Dhaka road accidents,Tuesday,Dhaka,High,Casualty,Other
434,Dhaka Tribune,2019-02-05,15 killed in road crashes across Bangladesh,15 killed in road crashes across...,15,0,2019,2,5,2019-02,Winter,15 killed in road crashes across Bangladesh  15 killed in road crashes across...,Tuesday,Bangladesh,High,Casualty,Other
435,Dhaka Tribune,2019-02-03,"Truck driver, helper killed in Gazipur road accident","Truck driver, helper killed in Gazipur...",2,0,2019,2,3,2019-02,Winter,"Truck driver, helper killed in Gazipur road accident  Truck driver, helper killed in Gazipur...",Sunday,Gazipur,Moderate,Casualty,Truck
436,Dhaka Tribune,2019-02-03,Bus-microbus collision kills 4 in Chittagong,Bus-microbus collision kills 4 in...,4,0,2019,2,3,2019-02,Winter,Bus-microbus collision kills 4 in Chittagong  Bus-microbus collision kills 4 in...,Sunday,Chittagong,High,Collision,Bus
437,Dhaka Tribune,2019-02-03,Motorcyclist dead in Rangamati road accident,Motorcyclist dead in Rangamati road...,1,0,2019,2,3,2019-02,Winter,Motorcyclist dead in Rangamati road accident  Motorcyclist dead in Rangamati road...,Sunday,Rangamati,Moderate,Other,Motorcycle
438,Dhaka Tribune,2019-02-03,Two motorcyclists killed in Thakurgaon road accident,Two motorcyclists killed in Thakurgaon...,2,0,2019,2,3,2019-02,Winter,Two motorcyclists killed in Thakurgaon road accident  Two motorcyclists killed in Thakurgaon...,Sunday,Thakurgaon,Moderate,Casualty,Motorcycle
439,Dhaka Tribune,2019-02-02,Students block Dhaka-Mawa highway demanding justice for siblings killed in road accident,Students block Dhaka-Mawa highway demanding...,2,0,2019,2,2,2019-02,Winter,Students block Dhaka-Mawa highway demanding justice for siblings killed in road accident  Students block Dhaka-Mawa highway demanding...,Saturday,Dhaka,Moderate,Casualty,Other
440,Dhaka Tribune,2019-01-31,3 of a family killed in Mymensingh road accident,3 of a family killed in Mymensingh road...,3,0,2019,1,31,2019-01,Winter,3 of a family killed in Mymensingh road accident  3 of a family killed in Mymensingh road...,Thursday,Mymensingh,High,Casualty,Other
441,Dhaka Tribune,2019-01-31,Two killed in Thakurgaon road crash,Two killed in Thakurgaon road,2,0,2019,1,31,2019-01,Winter,Two killed in Thakurgaon road crash  Two killed in Thakurgaon road,Thursday,Thakurgaon,Moderate,Casualty,Other
442,Dhaka Tribune,2019-01-29,4 killed as truck falls into Turag river in Ashulia,4 killed as truck falls into Turag river...,4,0,2019,1,29,2019-01,Winter,4 killed as truck falls into Turag river in Ashulia  4 killed as truck falls into Turag river...,Tuesday,Ashulia,High,Casualty,Truck
443,Dhaka Tribune,2019-01-29,Siblings run over by truck in Keraniganj,Siblings run over by truck in...,2,0,2019,1,29,2019-01,Winter,Siblings run over by truck in Keraniganj  Siblings run over by truck in...,Tuesday,Keraniganj,Moderate,Other,Truck
444,Dhaka Tribune,2019-01-28,3 killed in Dhaka road accidents,3 killed in Dhaka road accidents,3,0,2019,1,28,2019-01,Winter,3 killed in Dhaka road accidents  3 killed in Dhaka road accidents,Monday,Dhaka,High,Casualty,Other
445,Dhaka Tribune,2019-01-25,Road crashes kill six across the country,Road crashes kill six across the...,6,0,2019,1,25,2019-01,Winter,Road crashes kill six across the country  Road crashes kill six across the...,Friday,Unknown,High,Other,Other
446,Dhaka Tribune,2019-01-24,9 killed in road crashes in 2 districts,9 killed in road crashes in 2...,9,0,2019,1,24,2019-01,Winter,9 killed in road crashes in 2 districts  9 killed in road crashes in 2...,Thursday,Unknown,High,Casualty,Other
447,Dhaka Tribune,2019-01-23,6 members of a family among 7 killed in Lakshmipur road accident,6 members of a family among 7 killed...,7,0,2019,1,23,2019-01,Winter,6 members of a family among 7 killed in Lakshmipur road accident  6 members of a family among 7 killed...,Wednesday,Lakshmipur,High,Casualty,Other
448,Dhaka Tribune,2019-01-23,Road crashes kill nine in 6 districts,Road crashes kill nine in 6...,9,0,2019,1,23,2019-01,Winter,Road crashes kill nine in 6 districts  Road crashes kill nine in 6...,Wednesday,Unknown,High,Other,Other
449,Dhaka Tribune,2019-01-22,Woman killed in Bogra road accident,Woman killed in Bogra road,1,0,2019,1,22,2019-01,Winter,Woman killed in Bogra road accident  Woman killed in Bogra road,Tuesday,Bogra,Moderate,Casualty,Other
450,Dhaka Tribune,2019-01-22,One killed as train hits lorry in Tangail,One killed as train hits lorry in...,1,0,2019,1,22,2019-01,Winter,One killed as train hits lorry in Tangail  One killed as train hits lorry in...,Tuesday,Tangail,Moderate,Casualty,Train
451,Dhaka Tribune,2019-01-22,Eight killed in road crashes across country,Eight killed in road crashes across...,8,0,2019,1,22,2019-01,Winter,Eight killed in road crashes across country  Eight killed in road crashes across...,Tuesday,Unknown,High,Casualty,Other
452,Dhaka Tribune,2019-01-21,Road crashes kill 8 in three districts,Road crashes kill 8 in three...,2,0,2019,1,21,2019-01,Winter,Road crashes kill 8 in three districts  Road crashes kill 8 in three...,Monday,Unknown,Moderate,Other,Other
453,Dhaka Tribune,2019-01-20,2 killed in Brahmanbaria road accident,2 killed in Brahmanbaria road...,2,0,2019,1,20,2019-01,Winter,2 killed in Brahmanbaria road accident  2 killed in Brahmanbaria road...,Sunday,Brahmanbaria,Moderate,Casualty,Other
454,Dhaka Tribune,2019-01-19,"2 killed, 20 injured in Noakhali bus accident","2 killed, 20 injured in Noakhali bus...",2,20,2019,1,19,2019-01,Winter,"2 killed, 20 injured in Noakhali bus accident  2 killed, 20 injured in Noakhali bus...",Saturday,Noakhali,Moderate,Casualty,Bus
455,Dhaka Tribune,2019-01-17,Road accidents kill 9 in four districts,Road accidents kill 9 in four...,9,0,2019,1,17,2019-01,Winter,Road accidents kill 9 in four districts  Road accidents kill 9 in four...,Thursday,Unknown,High,Other,Other
456,Dhaka Tribune,2019-01-15,Attempt on Ahona's life: Truck driver claims self defence,Attempt on Ahona's life: Truck driver...,0,1,2019,1,15,2019-01,Winter,Attempt on Ahona's life: Truck driver claims self defence  Attempt on Ahona's life: Truck driver...,Tuesday,Unknown,Low,Other,Truck
457,Dhaka Tribune,2019-01-13,Two killed in Keraniganj road accident,Two killed in Keraniganj road...,2,0,2019,1,13,2019-01,Winter,Two killed in Keraniganj road accident  Two killed in Keraniganj road...,Sunday,Keraniganj,Moderate,Casualty,Other
458,Dhaka Tribune,2019-01-13,"Truck driver, helper responsible for actor Ahona’s injury arrested","Truck driver, helper responsible for...",0,1,2019,1,13,2019-01,Winter,"Truck driver, helper responsible for actor Ahona’s injury arrested  Truck driver, helper responsible for...",Sunday,Unknown,Low,Other,Truck
459,Dhaka Tribune,2019-01-12,AL leader killed in Lalmonirhat road accident,AL leader killed in Lalmonirhat road...,1,0,2019,1,12,2019-01,Winter,AL leader killed in Lalmonirhat road accident  AL leader killed in Lalmonirhat road...,Saturday,Lalmonirhat,Moderate,Casualty,Other
460,Dhaka Tribune,2019-01-12,Road accidents kill eight in three districts,Road accidents kill eight in three...,8,0,2019,1,12,2019-01,Winter,Road accidents kill eight in three districts  Road accidents kill eight in three...,Saturday,Unknown,High,Other,Other
461,Dhaka Tribune,2019-01-09,2 killed in Netrokona road accident,2 killed in Netrokona road,2,0,2019,1,9,2019-01,Winter,2 killed in Netrokona road accident  2 killed in Netrokona road,Wednesday,Netrokona,Moderate,Casualty,Other
462,Dhaka Tribune,2019-01-06,Road crashes kill 6 in four districts,Road crashes kill 6 in four...,6,0,2019,1,6,2019-01,Winter,Road crashes kill 6 in four districts  Road crashes kill 6 in four...,Sunday,Unknown,High,Other,Other
463,Dhaka Tribune,2019-01-05,"2 run over, killed by truck in Ashulia","2 run over, killed by truck in...",2,0,2019,1,5,2019-01,Winter,"2 run over, killed by truck in Ashulia  2 run over, killed by truck in...",Saturday,Ashulia,Moderate,Casualty,Truck
464,Dhaka Tribune,2019-01-04,"Bus-truck collision kills 1, injures 10 in Tangail","Bus-truck collision kills 1, injures...",1,10,2019,1,4,2019-01,Winter,"Bus-truck collision kills 1, injures 10 in Tangail  Bus-truck collision kills 1, injures...",Friday,Tangail,Moderate,Collision,Bus & Truck
465,Dhaka Tribune,2019-01-03,Rampage in Malibagh as reckless bus driving kills RMG worker,Rampage in Malibagh as reckless bus...,1,0,2019,1,3,2019-01,Winter,Rampage in Malibagh as reckless bus driving kills RMG worker  Rampage in Malibagh as reckless bus...,Thursday,Malibagh,Moderate,Other,Bus
466,Dhaka Tribune,2019-01-01,"3 killed, 40 injured in Chittagong road accident","3 killed, 40 injured in Chittagong road...",3,40,2019,1,1,2019-01,Winter,"3 killed, 40 injured in Chittagong road accident  3 killed, 40 injured in Chittagong road...",Tuesday,Chittagong,High,Casualty,Other
467,Dhaka Tribune,2018-12-27,2 killed in Dhaka road accident,2 killed in Dhaka road accident,2,0,2018,12,27,2018-12,Winter,2 killed in Dhaka road accident  2 killed in Dhaka road accident,Thursday,Dhaka,Moderate,Casualty,Other
468,Dhaka Tribune,2018-12-25,"1 killed, 21 injured in Tangail road accident","1 killed, 21 injured in Tangail road...",1,21,2018,12,25,2018-12,Winter,"1 killed, 21 injured in Tangail road accident  1 killed, 21 injured in Tangail road...",Tuesday,Tangail,Moderate,Casualty,Other
469,Dhaka Tribune,2018-12-23,"3 killed in Bagerhat, Gazipur road accidents","3 killed in Bagerhat, Gazipur road...",3,0,2018,12,23,2018-12,Winter,"3 killed in Bagerhat, Gazipur road accidents  3 killed in Bagerhat, Gazipur road...",Sunday,Gazipur,High,Casualty,Other
470,Dhaka Tribune,2018-12-22,11 killed in Gopalganj road crash,11 killed in Gopalganj road crash,11,0,2018,12,22,2018-12,Winter,11 killed in Gopalganj road crash  11 killed in Gopalganj road crash,Saturday,Gopalganj,High,Casualty,Other
471,Dhaka Tribune,2018-12-20,3 killed as bus hits roadside tree in Bagerhat,3 killed as bus hits roadside tree in...,3,0,2018,12,20,2018-12,Winter,3 killed as bus hits roadside tree in Bagerhat  3 killed as bus hits roadside tree in...,Thursday,Bagerhat,High,Casualty,Bus
472,Dhaka Tribune,2018-12-20,Road accidents kill 9 across Bangladesh,Road accidents kill 9 across...,9,0,2018,12,20,2018-12,Winter,Road accidents kill 9 across Bangladesh  Road accidents kill 9 across...,Thursday,Bangladesh,High,Other,Other
473,Dhaka Tribune,2018-12-17,Army personnel killed in Sirajganj road accident,Army personnel killed in Sirajganj road...,1,0,2018,12,17,2018-12,Winter,Army personnel killed in Sirajganj road accident  Army personnel killed in Sirajganj road...,Monday,Sirajganj,Moderate,Casualty,Other
474,Dhaka Tribune,2018-12-14,Road crashes kill 8 in four districts,Road crashes kill 8 in four...,8,0,2018,12,14,2018-12,Winter,Road crashes kill 8 in four districts  Road crashes kill 8 in four...,Friday,Unknown,High,Other,Other
475,Dhaka Tribune,2018-12-13,13 killed as bus falls down gorge in Indian Kashmir,13 killed as bus falls down gorge in...,13,0,2018,12,13,2018-12,Winter,13 killed as bus falls down gorge in Indian Kashmir  13 killed as bus falls down gorge in...,Thursday,Indian Kashmir,High,Casualty,Bus
476,Dhaka Tribune,2018-12-08,Female ophthalmologist killed in Dhaka road accident,Female ophthalmologist killed in Dhaka...,1,0,2018,12,8,2018-12,Winter,Female ophthalmologist killed in Dhaka road accident  Female ophthalmologist killed in Dhaka...,Saturday,Dhaka,Moderate,Casualty,Other
477,Dhaka Tribune,2018-12-04,11 killed in road crashes in three districts,11 killed in road crashes in three...,11,0,2018,12,4,2018-12,Winter,11 killed in road crashes in three districts  11 killed in road crashes in three...,Tuesday,Unknown,High,Casualty,Other
478,Dhaka Tribune,2018-12-03,3 labourers killed in Pabna road accident,3 labourers killed in Pabna road...,3,0,2018,12,3,2018-12,Winter,3 labourers killed in Pabna road accident  3 labourers killed in Pabna road...,Monday,Pabna,High,Casualty,Other
479,Dhaka Tribune,2018-12-02,11 killed in road crashes across country,11 killed in road crashes across...,11,0,2018,12,2,2018-12,Winter,11 killed in road crashes across country  11 killed in road crashes across...,Sunday,Unknown,High,Casualty,Other
480,Dhaka Tribune,2018-11-29,10 killed in road crashes across country,10 killed in road crashes across...,10,0,2018,11,29,2018-11,Autumn,10 killed in road crashes across country  10 killed in road crashes across...,Thursday,Unknown,High,Casualty,Other
481,Dhaka Tribune,2018-11-25,Three killed in two road accidents in Savar,Three killed in two road accidents in...,3,0,2018,11,25,2018-11,Autumn,Three killed in two road accidents in Savar  Three killed in two road accidents in...,Sunday,Unknown,High,Casualty,Other
482,Dhaka Tribune,2018-11-24,1 spot dead and 25 injured in Habiganj road accident,1 spot dead and 25 injured in Habiganj...,1,25,2018,11,24,2018-11,Autumn,1 spot dead and 25 injured in Habiganj road accident  1 spot dead and 25 injured in Habiganj...,Saturday,Habiganj,Moderate,Casualty,Other
483,Dhaka Tribune,2018-11-24,10 RMG workers injured in Gazipur road accident,10 RMG workers injured in Gazipur road...,3,10,2018,11,24,2018-11,Autumn,10 RMG workers injured in Gazipur road accident  10 RMG workers injured in Gazipur road...,Saturday,Gazipur,High,Casualty,Other
484,Dhaka Tribune,2018-11-24,7 killed in road crashes across country,7 killed in road crashes across...,7,0,2018,11,24,2018-11,Autumn,7 killed in road crashes across country  7 killed in road crashes across...,Saturday,Unknown,High,Casualty,Other
485,Dhaka Tribune,2018-11-18,4 killed in road crashes across country,4 killed in road crashes across...,4,0,2018,11,18,2018-11,Autumn,4 killed in road crashes across country  4 killed in road crashes across...,Sunday,Unknown,High,Casualty,Other
486,Dhaka Tribune,2018-11-14,"Road accident kills 3, injures 4 in Barisal","Road accident kills 3, injures 4 in...",3,4,2018,11,14,2018-11,Autumn,"Road accident kills 3, injures 4 in Barisal  Road accident kills 3, injures 4 in...",Wednesday,Barisal,High,Other,Other
487,Dhaka Tribune,2018-11-11,6 killed in road accidents,6 killed in road accidents,6,0,2018,11,11,2018-11,Autumn,6 killed in road accidents  6 killed in road accidents,Sunday,Unknown,High,Casualty,Other
488,Dhaka Tribune,2018-11-09,3 killed in Tangail road accident,3 killed in Tangail road accident,3,0,2018,11,9,2018-11,Autumn,3 killed in Tangail road accident  3 killed in Tangail road accident,Friday,Tangail,High,Casualty,Other
489,Dhaka Tribune,2018-11-04,Woman killed in Panthapath road accident,Woman killed in Panthapath road...,1,0,2018,11,4,2018-11,Autumn,Woman killed in Panthapath road accident  Woman killed in Panthapath road...,Sunday,Panthapath,Moderate,Casualty,Other
490,Dhaka Tribune,2018-10-29,Panchagarh road accident death toll rises to 11,Panchagarh road accident death toll...,11,0,2018,10,29,2018-10,Autumn,Panchagarh road accident death toll rises to 11  Panchagarh road accident death toll...,Monday,Panchagarh,High,Other,Other
